ts_name,fhat,PSD,freq,freq_approx
H1,1739.7794591819122,4324.046523701867,67.14285714285714,68.5781585094173
H1,749.2570036868035,801.9800822481809,68.57142857142856,68.5781585094173
H1,891.5537891153347,1135.5259412655867,69.99999999999999,70.1400013930736
H1,1073.7556252185123,1647.073060983426,71.42857142857142,71.73741468640912
H1,376.46341545876845,202.46386168411613,72.85714285714285,73.37120849270516
H1,82.52678597129004,9.729529146787305,74.28571428571428,75.04221136505346
H1,1715.8616716718072,4205.973251874812,75.71428571428571,76.75127072654463
H1,1297.866175623189,2406.366585466804,77.14285714285714,78.49925330002493
H1,876.4540702345927,1097.3881960439776,78.57142857142856,80.28704554764178
H1,214.67172887844916,65.83421597094626,79.99999999999999,80.28704554764178
H1,331.6982787757543,157.17678306114004,81.42857142857142,82.11555412039908
H1,4778.551507048595,32620.792150737718,82.85714285714285,83.98570631795081
H1,1796.9212575319564,4612.75143681461,84.28571428571428,85.89845055886728
H1,469.7475044465116,315.2324541910363,85.71428571428571,85.89845055886728
H1,1449.840960943345,3002.9125886130314,87.14285714285712,87.8547568616101
H1,867.0168380259352,1073.8831391721296,88.57142857142856,89.85561733646254
H1,1320.1690518103917,2489.7804647970697,89.99999999999999,91.90204668866265
H1,895.4459502126492,1145.4620710746203,91.42857142857142,91.90204668866265
H1,767.8695606901906,842.3195174779232,92.85714285714285,93.99508273299482
H1,315.6218210221202,142.31019129331324,94.28571428571428,96.13578692010213
H1,690.6270188068899,681.3795415801317,95.71428571428571,96.13578692010213
H1,959.6860224505739,1315.7103738385763,97.14285714285712,98.32524487478373
H1,205.67035051440186,60.428990115309894,98.57142857142856,100.56456694655319
H1,825.3741087314642,973.2034562346555,99.99999999999999,100.56456694655319
H1,207.4536969364679,61.48148053229696,101.42857142857142,102.85488877273475
H1,449.8870430880319,289.1405021978467,102.85714285714285,105.19737185438377
H1,587.5169985301205,493.1088908026309,104.28571428571428,105.19737185438377
H1,61.025149900710936,5.320098457720343,105.7142857142857,107.59320414532462
H1,652.064362835711,607.4113332576311,107.14285714285712,107.59320414532462
H1,564.2668950747877,454.853041253345,108.57142857142856,110.04360065460209
H1,486.8348394480687,338.58308700060974,109.99999999999999,110.04360065460209
H1,352.611663915605,177.6214078990451,111.42857142857142,112.54980406265516
H1,346.629949902805,171.64617452803014,112.85714285714285,115.1130853515226
H1,184.10543590305966,48.4211593272223,114.28571428571428,115.1130853515226
H1,366.342594471368,191.72413789144738,115.7142857142857,117.73474444940149
H1,928.6924839253219,1232.0996138562632,117.14285714285712,117.73474444940149
H1,847.1756239615349,1025.2950540494514,118.57142857142856,120.41611088988628
H1,696.6366097176312,693.2893799983933,119.99999999999999,120.41611088988628
H1,690.8863209188976,681.8912977612142,121.42857142857142,123.15854448622015
H1,459.43193250529004,301.53957229363624,122.85714285714285,123.15854448622015
H1,3032.145936721606,13134.155687967637,124.28571428571426,125.96343602090396
H1,2273.6145469574694,7384.747297338026,125.7142857142857,125.96343602090396
H1,763.3395434133263,832.4103693406649,127.14285714285712,128.83220795100962
H1,723.3779780013144,747.5367129389573,128.57142857142856,128.83220795100962
H1,642.1029555349876,588.9945792953804,129.99999999999997,131.76631512955655
H1,682.6737126689702,665.7762828131939,131.42857142857142,131.76631512955655
H1,846.2055617827978,1022.948361131629,132.85714285714283,134.7672455433188
H1,561.5375127747224,450.4633975046021,134.28571428571428,134.7672455433188
H1,734.077229219694,769.813397798376,135.7142857142857,137.8365210674332
H1,513.420317378917,376.5720318535256,137.1428571428571,137.8365210674332
H1,254.07779668994544,92.22218110116751,138.57142857142856,140.97569823719562
H1,169.45472914484876,41.02129318507722,139.99999999999997,140.97569823719562
H1,398.9303915033656,227.35065323575512,141.42857142857142,144.1863690374332
H1,634.2062356163918,574.596498992449,142.85714285714283,144.1863690374332
H1,320.76255573271305,146.98373880025977,144.28571428571428,147.47016170985427
H1,310.92909810331804,138.1098629247754,145.7142857142857,147.47016170985427
H1,171.1883653229764,41.864937745646905,147.1428571428571,147.47016170985427
H1,300.4872305813907,128.9893939178198,148.57142857142856,150.82874157878655
H1,230.7219813455024,76.04661810856337,149.99999999999997,150.82874157878655
H1,465.65056356107823,309.75778192107106,151.42857142857142,154.26381189572024
H1,239.49537171016965,81.94004724370332,152.85714285714283,154.26381189572024
H1,222.5776348004188,70.77257644764086,154.28571428571428,157.77711470308472
H1,388.8149314886885,215.96721564079078,155.7142857142857,157.77711470308472
H1,183.6647494481205,48.18962884262983,157.1428571428571,157.77711470308472
H1,274.0071651773162,107.25703795501293,158.57142857142856,161.37043171769963
H1,71.64287042315338,7.3324298320982075,159.99999999999997,161.37043171769963
H1,734.8383236694517,771.410517047614,161.42857142857142,165.0455852343433
H1,408.648861118076,238.5627024187151,162.85714285714283,165.0455852343433
H1,263.073503766857,98.86809769167219,164.28571428571428,165.0455852343433
H1,735.3734947321112,772.5345382207406,165.7142857142857,168.80443904990247
H1,1722.5856727490818,4239.001999943438,167.1428571428571,168.80443904990247
H1,405.19547040660717,234.54767034004524,168.57142857142856,168.80443904990247
H1,329.20645211242163,154.82412587492593,169.99999999999997,172.6488994085674
H1,234.54290866636288,78.58625143668263,171.42857142857142,172.6488994085674
H1,498.97798473164147,355.6843274955003,172.85714285714283,176.58091596855323
H1,223.69860699190744,71.48723824302837,174.28571428571425,176.58091596855323
H1,159.9665952990954,36.556159445120805,175.7142857142857,176.58091596855323
H1,167.62523800565208,40.14031488064501,177.1428571428571,180.60248279084016
H1,415.163342319178,246.22942972233,178.57142857142856,180.60248279084016
H1,89.75716029459596,11.509068320213991,179.99999999999997,180.60248279084016
H1,59.938692811080095,5.1323527084300355,181.42857142857142,184.71563935042894
H1,262.80645647528394,98.66747652156474,182.85714285714283,184.71563935042894
H1,474.39855127759455,321.505693506115,184.28571428571425,184.71563935042894
H1,125.87447651764907,22.634834055131698,185.7142857142857,188.92247157063025
H1,173.110085911314,42.81014549174645,187.1428571428571,188.92247157063025
H1,144.35001466978645,29.767038193096518,188.57142857142856,188.92247157063025
H1,156.3669008419127,34.929439541292226,189.99999999999997,193.22511288090752
H1,341.54355197502326,166.64571127959346,191.42857142857142,193.22511288090752
H1,207.8780558123874,61.73326584048293,192.85714285714283,193.22511288090752
H1,122.87297138061552,21.5682387084308,194.28571428571425,197.6257452988119
H1,227.23656466391506,73.76636617179665,195.7142857142857,197.6257452988119
H1,255.58921092581107,93.32263534525535,197.1428571428571,197.6257452988119
H1,138.124824602772,27.254953102209328,198.57142857142856,202.12660053656006
H1,66.14050748197846,6.249381042819498,199.99999999999997,202.12660053656006
H1,123.75187312815937,21.877894432468647,201.4285714285714,202.12660053656006
H1,287.86264693172126,118.3784335693383,202.85714285714283,206.72996113281042
H1,127.81295855005382,23.33736053331111,204.28571428571425,206.72996113281042
H1,115.8893362954725,19.186197524293032,205.7142857142857,206.72996113281042
H1,13.140670161035425,0.2466817318301811,207.1428571428571,211.43816161021874
H1,983.3992712444418,1381.5344666915703,208.57142857142856,211.43816161021874
H1,176.11345301667788,44.30849761922515,209.99999999999997,211.43816161021874
H1,314.8291918916578,141.59631438164897,211.4285714285714,211.43816161021874
H1,209.48232862421654,62.689780008320355,212.85714285714283,216.25358965935416
H1,570.0804908521892,464.27395150038996,214.28571428571425,216.25358965935416
H1,172.71837714633415,42.616625434376175,215.7142857142857,216.25358965935416
H1,22.382392991652935,0.7156735943325635,217.1428571428571,221.17868734957878
H1,202.15788122473364,58.382584201819306,218.57142857142856,221.17868734957878
H1,194.73149526288313,54.17193606759753,219.99999999999997,221.17868734957878
H1,36.02217271425541,1.8537098957937814,221.4285714285714,226.21595236750656
H1,65.06436021293902,6.0476728141701175,222.85714285714283,226.21595236750656
H1,28.522732100372025,1.1622089235279895,224.28571428571425,226.21595236750656
H1,157.66207465068396,35.510471118796914,225.7142857142857,226.21595236750656
H1,184.27690431471538,48.51139637687824,227.1428571428571,231.36793928366447
H1,138.6378428091156,27.457787798235778,228.57142857142856,231.36793928366447
H1,200.4766768554263,57.415568518564314,229.99999999999997,231.36793928366447
H1,285.01191505282276,116.04541674582494,231.4285714285714,236.63726084800464
H1,126.22159962772561,22.75984601797409,232.85714285714283,236.63726084800464
H1,16.42672179813673,0.3854816986191148,234.28571428571425,236.63726084800464
H1,138.65821416572305,27.46585765089646,235.7142857142857,236.63726084800464
H1,72.22200261082682,7.451453801597538,237.1428571428571,242.0265893149193
H1,251.63480947595698,90.4572533428588,238.57142857142853,242.0265893149193
H1,81.33243088907327,9.449949020465542,239.99999999999997,242.0265893149193
H1,145.21807209411253,30.126126375329804,241.4285714285714,242.0265893149193
H1,114.97959208491872,18.886152280020433,242.85714285714283,247.53865779843218
H1,225.72654607908623,72.78924800684834,244.28571428571425,247.53865779843218
H1,78.59341740125936,8.824178941155111,245.7142857142857,247.53865779843218
H1,117.03626605541145,19.56783938884722,247.1428571428571,247.53865779843218
H1,131.34289126739222,24.64422155211145,248.57142857142853,253.1762616582564
H1,1329.71275093533,2525.908571428575,249.99999999999997,253.1762616582564
H1,68.40418006234192,6.684474071430422,251.4285714285714,253.1762616582564
H1,101.24438292167633,14.643464390272896,252.85714285714283,253.1762616582564
H1,63.591768111918036,5.777018530857079,254.28571428571425,258.9422599174157
H1,109.25977831972106,17.053855940677984,255.7142857142857,258.9422599174157
H1,90.42211076159096,11.680225877973463,257.1428571428571,258.9422599174157
H1,74.2798617821529,7.8821398091082004,258.57142857142856,258.9422599174157
H1,95.0009719357313,12.893120955333723,259.99999999999994,264.8395767121552
H1,84.48219631034435,10.196059276313658,261.4285714285714,264.8395767121552
H1,129.3144197847519,23.88888452038147,262.85714285714283,264.8395767121552
H1,40.47750270857771,2.3406117507470228,264.2857142857143,264.8395767121552
H1,27.252208110714193,1.060975495585252,265.71428571428567,270.87120277487077
H1,154.93753813820194,34.293772463323975,267.1428571428571,270.87120277487077
H1,119.65292951921589,20.45260506075778,268.57142857142856,270.87120277487077
H1,63.69557453343952,5.795894593064213,269.99999999999994,270.87120277487077
H1,147.8803259115221,31.240843988139993,271.4285714285714,277.0401969508117
H1,81.16564181342116,9.41123058712083,272.85714285714283,277.0401969508117
H1,148.90156855367675,31.673824453921853,274.2857142857142,277.0401969508117
H1,155.59181398199712,34.584017968869134,275.71428571428567,277.0401969508117
H1,68.41244022422406,6.686088539190043,277.1428571428571,283.3496877493283
H1,99.76766434837981,14.21940978504425,278.57142857142856,283.3496877493283
H1,154.45553905599752,34.080733635826824,279.99999999999994,283.3496877493283
H1,62.61557151544817,5.601013994580291,281.4285714285714,283.3496877493283
H1,131.57964030184837,24.73314534566257,282.85714285714283,283.3496877493283
H1,32.298382406582675,1.4902650086883562,284.2857142857142,289.80287493044443
H1,93.79384251267872,12.567549847561684,285.71428571428567,289.80287493044443
H1,146.77493258463807,30.7755440503215,287.1428571428571,289.80287493044443
H1,248.8734292986816,88.48283401555123,288.57142857142856,289.80287493044443
H1,68.5049120456478,6.704175677688487,289.99999999999994,296.40303112756794
H1,467.89437198258395,312.7502047613952,291.4285714285714,296.40303112756794
H1,32.83004997727132,1.5397316878716183,292.85714285714283,296.40303112756794
H1,60.30390166466519,5.195086508545156,294.2857142857142,296.40303112756794
H1,49.75248543303372,3.536156866806046,295.71428571428567,296.40303112756794
H1,160.77378830701474,36.92601572369827,297.1428571428571,303.153503507155
H1,57.06907741091943,4.65268513790502,298.57142857142856,303.153503507155
H1,68.67008545022968,6.736543765345494,299.99999999999994,303.153503507155
H1,118.90436767696218,20.19749807522601,301.4285714285714,303.153503507155
H1,136.52750252755806,26.628227066303385,302.85714285714283,303.153503507155
H1,90.20033831302786,11.623001473978116,304.2857142857142,310.05771546617257
H1,28.402031826128873,1.1523934455034819,305.71428571428567,310.05771546617257
H1,160.94598872968749,37.00515898310956,307.1428571428571,310.05771546617257
H1,108.6363488947679,16.85979471597963,308.57142857142856,310.05771546617257
H1,91.08802351702711,11.852897183197836,309.99999999999994,310.05771546617257
H1,105.19338780157118,15.808069767388206,311.4285714285714,317.11916836822286
H1,58.53135718146286,4.894171105005691,312.85714285714283,317.11916836822286
H1,71.46121943954093,7.295294119694604,314.2857142857142,317.11916836822286
H1,94.78206868853168,12.83377220696791,315.71428571428567,317.11916836822286
H1,21.913933740746355,0.686029274276888,317.1428571428571,324.341443319203
H1,104.79901691326685,15.689762779981702,318.57142857142856,324.341443319203
H1,58.65348577029058,4.914616275722399,319.99999999999994,324.341443319203
H1,202.11378688436284,58.35711835533948,321.4285714285714,324.341443319203
H1,230.38738665565,75.82621132859997,322.85714285714283,324.341443319203
H1,40.2148557728247,2.310335178327274,324.2857142857142,324.341443319203
H1,105.43135134337993,15.879671208701746,325.71428571428567,331.7282029834093
H1,94.27233756378631,12.696105185343535,327.1428571428571,331.7282029834093
H1,194.2868206161646,53.92481237876817,328.57142857142856,331.7282029834093
H1,82.72911002888262,9.777293780244237,329.99999999999994,331.7282029834093
H1,186.15599218485204,49.50579060903814,331.4285714285714,331.7282029834093
H1,399.5564973072122,228.0648493434404,332.85714285714283,339.28319344099936
H1,216.62557877665063,67.03805911474124,334.2857142857142,339.28319344099936
H1,172.7947542552626,42.65432442590942,335.71428571428567,339.28319344099936
H1,126.22514253167526,22.76112372448819,337.1428571428571,339.28319344099936
H1,184.8270020688837,48.801458133958775,338.5714285714285,339.28319344099936
H1,91.09731927862832,11.855316542503354,339.99999999999994,347.0102460877577
H1,174.30487286615988,43.4031267212688,341.4285714285714,347.0102460877577
H1,10.425111742318753,0.15526136405690336,342.85714285714283,347.0102460877577
H1,83.82550302186098,10.038164224097178,344.2857142857142,347.0102460877577
H1,129.3740266590972,23.910912534269706,345.71428571428567,347.0102460877577
H1,110.94332176714423,17.583458063897282,347.1428571428571,354.9132795781303
H1,134.30308999873034,25.767599976010086,348.5714285714285,354.9132795781303
H1,74.00808100282174,7.824565791028891,349.99999999999994,354.9132795781303
H1,97.47601889453368,13.573677513610697,351.4285714285714,354.9132795781303
H1,84.77960520928312,10.267973513488435,352.85714285714283,354.9132795781303
H1,69.06583338975744,6.81441334545962,354.2857142857142,354.9132795781303
H1,78.65927523499607,8.83897368642124,355.71428571428567,362.99630181250683
H1,211.41450106681074,63.85155894475503,357.1428571428571,362.99630181250683
H1,50.38909086413114,3.627229254448092,358.5714285714285,362.99630181250683
H1,47.19146814853983,3.1814780943066423,359.99999999999994,362.99630181250683
H1,76.40473995733328,8.339548982782457,361.4285714285714,362.99630181250683
H1,111.9269472733101,17.89663075131763,362.85714285714283,362.99630181250683
H1,176.0757339681472,44.289520132031065,364.2857142857142,371.26341196976716
H1,94.18115822075384,12.671557948289527,365.71428571428567,371.26341196976716
H1,98.70221310600449,13.917324102890179,367.1428571428571,371.26341196976716
H1,40.343105780083036,2.325094548547099,368.5714285714285,371.26341196976716
H1,115.41984865130952,19.031059232415995,369.99999999999994,371.26341196976716
H1,78.26720666603693,8.751079484720194,371.4285714285714,379.7188025861153
H1,90.98827081745142,11.826950609071261,372.85714285714283,379.7188025861153
H1,305.22180464074614,133.086214325934,374.2857142857142,379.7188025861153
H1,177.49537876758475,45.006584976926256,375.71428571428567,379.7188025861153
H1,58.89183409678439,4.954640176118824,377.1428571428571,379.7188025861153
H1,82.2362421454565,9.661142174580224,378.5714285714285,379.7188025861153
H1,123.27753561562899,21.710501124946678,379.99999999999994,388.3667616812574
H1,130.13074338575635,24.191443391613667,381.4285714285714,388.3667616812574
H1,88.22507888640949,11.11952077787597,382.85714285714283,388.3667616812574
H1,99.35294542127318,14.101439662689266,384.2857142857142,388.3667616812574
H1,125.43608442746446,22.477444680705705,385.71428571428567,388.3667616812574
H1,56.447432238713866,4.551875151920276,387.1428571428571,388.3667616812574
H1,23.358403806870015,0.7794500405782853,388.5714285714285,397.2116749330071
H1,84.22002261803809,10.132874585404068,389.99999999999994,397.2116749330071
H1,66.74630386228341,6.3643843989660995,391.4285714285714,397.2116749330071
H1,141.30410167615872,28.52407021500886,392.85714285714283,397.2116749330071
H1,96.01014190139487,13.168496211322829,394.2857142857142,397.2116749330071
H1,57.33526833619467,4.69618999311921,395.71428571428567,397.2116749330071
H1,120.13887026696558,20.61906878431827,397.1428571428571,397.2116749330071
H1,121.76509336593584,21.181054232021534,398.5714285714285,406.25802790141057
H1,189.13866148947133,51.104904671469754,399.99999999999994,406.25802790141057
H1,51.52231370430614,3.792212584921332,401.4285714285714,406.25802790141057
H1,196.30564152395945,55.05129270590468,402.8571428571428,406.25802790141057
H1,84.84661843144676,10.284212370359315,404.2857142857142,406.25802790141057
H1,175.25358543444466,43.876884582325985,405.71428571428567,406.25802790141057
H1,93.75704707305106,12.55769125122616,407.1428571428571,415.5104083035312
H1,88.17315217014644,11.106435376599714,408.5714285714285,415.5104083035312
H1,40.210382166518016,2.309821191396329,409.99999999999994,415.5104083035312
H1,70.71536291161463,7.143803645316232,411.4285714285714,415.5104083035312
H1,130.1737645250739,24.207441386613407,412.8571428571428,415.5104083035312
H1,60.46589331213133,5.223034648620069,414.2857142857142,415.5104083035312
H1,65.36306063155234,6.103328135891411,415.71428571428567,424.97350834003777
H1,354.1825285141714,179.2075192924169,417.1428571428571,424.97350834003777
H1,60.70054794891532,5.263652173283669,418.5714285714285,424.97350834003777
H1,68.71221965108984,6.744813041970881,419.99999999999994,424.97350834003777
H1,61.460893275128356,5.396344860252454,421.4285714285714,424.97350834003777
H1,143.06671220975446,29.240120203583864,422.8571428571428,424.97350834003777
H1,82.5605902599349,9.737501520098368,424.2857142857142,424.97350834003777
H1,169.00306153657752,40.80290686962315,425.71428571428567,434.6521270747795
H1,250.24730710882255,89.46244959316765,427.1428571428571,434.6521270747795
H1,38.15974072248135,2.080236874295717,428.5714285714285,434.6521270747795
H1,137.14215674722513,26.86853022468638,429.99999999999994,434.6521270747795
H1,173.32954700925143,42.918759809189,431.4285714285714,434.6521270747795
H1,55.799679975029875,4.448006121879643,432.8571428571428,434.6521270747795
H1,230.19777574967105,75.7014513715655,434.2857142857142,434.6521270747795
H1,62.03358082661692,5.497378785960591,435.71428571428567,444.5511728685598
H1,151.4279522916363,32.75774962176869,437.1428571428571,444.5511728685598
H1,138.29448944264027,27.321951157429343,438.5714285714285,444.5511728685598
H1,59.298396783987755,5.023285515930357,439.99999999999994,444.5511728685598
H1,91.53814802599307,11.97033220575517,441.4285714285714,444.5511728685598
H1,238.95463672095156,81.5704548720599,442.8571428571428,444.5511728685598
H1,63.08615184304586,5.685517934805484,444.2857142857142,444.5511728685598
H1,252.94446006898102,91.40128554226905,445.71428571428567,454.6756658683313
H1,103.51316555523734,15.307107776094249,447.1428571428571,454.6756658683313
H1,84.7591664741589,10.263023287705975,448.5714285714285,454.6756658683313
H1,42.46255694132549,2.5758124885647278,449.99999999999994,454.6756658683313
H1,127.0909371764761,23.07443758913571,451.4285714285714,454.6756658683313
H1,48.380048398785355,3.343755832955448,452.8571428571428,454.6756658683313
H1,146.12985808906402,30.505622035899982,454.2857142857142,454.6756658683313
H1,104.43655440516146,15.581419851460357,455.71428571428567,465.03074055308855
H1,64.6862399317342,5.977585195008408,457.1428571428571,465.03074055308855
H1,465.41635476795125,309.44626183641066,458.5714285714285,465.03074055308855
H1,140.6683784056727,28.26798954754504,459.99999999999994,465.03074055308855
H1,166.53638872138356,39.62052681194253,461.4285714285714,465.03074055308855
H1,31.400351098616298,1.4085457844519627,462.8571428571428,465.03074055308855
H1,94.54454061121929,12.769528799123561,464.2857142857142,465.03074055308855
H1,54.71773716683569,4.277186800941302,465.71428571428567,475.6216483377376
H1,115.25986623115003,18.97833823374657,467.14285714285705,475.6216483377376
H1,101.3854380167118,14.684295774057873,468.5714285714285,475.6216483377376
H1,97.85134926040615,13.678409360117124,469.99999999999994,475.6216483377376
H1,35.76145722730763,1.8269740328865045,471.4285714285714,475.6216483377376
H1,71.76284132876,7.357007707966836,472.8571428571428,475.6216483377376
H1,95.10553847366575,12.921519211951308,474.2857142857142,475.6216483377376
H1,136.65965744428735,26.679802818271376,475.71428571428567,486.4537602362681
H1,46.254724525977764,3.0564279156772702,477.14285714285705,486.4537602362681
H1,91.79497077624265,12.037595228301774,478.5714285714285,486.4537602362681
H1,87.72523144486182,10.993880331506533,479.99999999999994,486.4537602362681
H1,194.366713927813,53.969170690137574,481.4285714285714,486.4537602362681
H1,139.59991286927266,27.840193818726455,482.8571428571428,486.4537602362681
H1,75.87389986087425,8.224069542997103,484.2857142857142,486.4537602362681
H1,110.60426797617036,17.47614870649215,485.71428571428567,486.4537602362681
H1,127.22075545922189,23.12160088516448,487.14285714285705,497.53256958558245
H1,94.32952567978572,12.711513449961933,488.5714285714285,497.53256958558245
H1,103.01058611892074,15.15882978937655,489.99999999999994,497.53256958558245
H1,149.15689361836945,31.782541305545116,491.4285714285714,497.53256958558245
H1,61.37248667102504,5.380831600264494,492.8571428571428,497.53256958558245
H1,115.76516726426091,19.14510564531758,494.2857142857142,497.53256958558245
H1,161.98152355495466,37.48287710454905,495.71428571428567,497.53256958558245
H1,154.00353043036202,33.881553407164915,497.14285714285705,497.53256958558245
H1,132.54504611469267,25.09741321363715,498.5714285714285,508.86369483135235
H1,381.9999999999989,208.46285714285597,499.99999999999994,508.86369483135235
H1,132.5450461146932,25.097413213637353,501.4285714285714,508.86369483135235
H1,154.00353043036208,33.88155340716494,502.8571428571428,508.86369483135235
H1,161.98152355495432,37.48287710454888,504.2857142857142,508.86369483135235
H1,115.76516726426124,19.145105645317688,505.71428571428567,508.86369483135235
H1,61.372486671025825,5.380831600264632,507.14285714285705,508.86369483135235
H1,149.15689361836948,31.782541305545127,508.5714285714285,508.86369483135235
H1,103.0105861189208,15.15882978937657,509.99999999999994,520.4528823773296
H1,94.32952567978596,12.711513449961998,511.4285714285714,520.4528823773296
H1,127.22075545922206,23.121600885164543,512.8571428571428,520.4528823773296
H1,110.60426797617038,17.476148706492154,514.2857142857142,520.4528823773296
H1,75.87389986087476,8.224069542997215,515.7142857142857,520.4528823773296
H1,139.59991286927234,27.84019381872633,517.1428571428571,520.4528823773296
H1,194.36671392781338,53.96917069013777,518.5714285714286,520.4528823773296
H1,87.72523144486179,10.993880331506524,519.9999999999999,520.4528823773296
H1,91.79497077624202,12.03759522830161,521.4285714285713,532.3060094995437
H1,46.254724525977444,3.056427915677228,522.8571428571428,532.3060094995437
H1,136.6596574442873,26.67980281827135,524.2857142857142,532.3060094995437
H1,95.10553847366586,12.92151921195134,525.7142857142857,532.3060094995437
H1,71.76284132876057,7.357007707966953,527.1428571428571,532.3060094995437
H1,35.76145722730866,1.8269740328866098,528.5714285714286,532.3060094995437
H1,97.85134926040274,13.678409360116172,529.9999999999999,532.3060094995437
H1,101.38543801671231,14.68429577405802,531.4285714285713,532.3060094995437
H1,115.25986623115003,18.97833823374657,532.8571428571428,544.4290873268693
H1,54.717737166835455,4.277186800941266,534.2857142857142,544.4290873268693
H1,94.54454061121916,12.769528799123528,535.7142857142857,544.4290873268693
H1,31.400351098616177,1.4085457844519518,537.1428571428571,544.4290873268693
H1,166.53638872138364,39.62052681194257,538.5714285714286,544.4290873268693
H1,140.66837840567243,28.267989547544925,539.9999999999999,544.4290873268693
H1,465.41635476795244,309.44626183641225,541.4285714285713,544.4290873268693
H1,64.68623993173436,5.977585195008436,542.8571428571428,544.4290873268693
H1,104.43655440516115,15.581419851460263,544.2857142857142,544.4290873268693
H1,146.12985808906402,30.505622035899982,545.7142857142857,556.8282638894805
H1,48.38004839878524,3.3437558329554324,547.1428571428571,556.8282638894805
H1,127.09093717647603,23.07443758913568,548.5714285714284,556.8282638894805
H1,42.46255694132596,2.5758124885647846,549.9999999999999,556.8282638894805
H1,84.75916647415943,10.263023287706101,551.4285714285713,556.8282638894805
H1,103.51316555523793,15.307107776094425,552.8571428571428,556.8282638894805
H1,252.94446006898107,91.40128554226908,554.2857142857142,556.8282638894805
H1,63.08615184304216,5.685517934804817,555.7142857142857,556.8282638894805
H1,238.95463672095127,81.57045487205971,557.1428571428571,569.5098272367238
H1,91.53814802599462,11.970332205755575,558.5714285714284,569.5098272367238
H1,59.298396783987954,5.02328551593039,559.9999999999999,569.5098272367238
H1,138.29448944263987,27.321951157429186,561.4285714285713,569.5098272367238
H1,151.42795229163642,32.75774962176873,562.8571428571428,569.5098272367238
H1,62.03358082661564,5.4973787859603656,564.2857142857142,569.5098272367238
H1,230.19777574967105,75.7014513715655,565.7142857142857,569.5098272367238
